Main_Title,Sub_Title,Venue,Fees,Date
Advanced Demand Planning & Forecasting for Supply Chain Optimization,N/A,London - UK,"$ 5,950",21 - 25 Dec 2026
Advanced Tendering Procedures & Bid Evaluation,Advanced Skills of the Bid and Tender Management Process,London - UK,"$ 5,950",29 Dec - 02 Jan 2026
Advanced Tendering Procedures & Bid Evaluation,Advanced Skills of the Bid and Tender Management Process,Amsterdam - The Netherlands,"$ 5,950",02 - 06 Feb 2026
Advanced Tendering Procedures & Bid Evaluation,Advanced Skills of the Bid and Tender Management Process,Dubai - UAE,"$ 5,950",15 - 19 Jun 2026
Advanced Tendering Procedures & Bid Evaluation,Advanced Skills of the Bid and Tender Management Process,London - UK,"$ 5,950",27 - 31 Jul 2026
Advanced Tendering Procedures & Bid Evaluation,Advanced Skills of the Bid and Tender Management Process,Amsterdam - The Netherlands,"$ 5,950",14 - 18 Sep 2026
Advanced Tendering Procedures & Bid Evaluation,Advanced Skills of the Bid and Tender Management Process,Riyadh - Saudi Arabia,"$ 5,950",12 - 16 Oct 2026
Advanced Tendering Procedures & Bid Evaluation,Advanced Skills of the Bid and Tender Management Process,London - UK,"$ 5,950",28 Dec - 01 Jan 2027
Advanced Tendering Procedures & Bid Evaluation,Advanced Skills of the Bid and Tender Management Process,Online,"$ 3,950",14 - 18 Sep 2026
"Managing Vendor Qualification, Performance & Contract Compliance",Vendors Management from Selection to Contracting,Dubai - UAE,"$ 5,950",10 - 14 Nov 2025
"Managing Vendor Qualification, Performance & Contract Compliance",Vendors Management from Selection to Contracting,Dubai - UAE,"$ 5,950",02 - 06 Feb 2026
"Managing Vendor Qualification, Performance & Contract Compliance",Vendors Management from Selection to Contracting,Dubai - UAE,"$ 5,950",20 - 24 Apr 2026
"Managing Vendor Qualification, Performance & Contract Compliance",Vendors Management from Selection to Contracting,London - UK,"$ 5,950",29 Jun - 03 Jul 2026
"Managing Vendor Qualification, Performance & Contract Compliance",Vendors Management from Selection to Contracting,Abu Dhabi - UAE,"$ 5,950",10 - 14 Aug 2026
"Managing Vendor Qualification, Performance & Contract Compliance",Vendors Management from Selection to Contracting,London - UK,"$ 5,950",17 - 21 Aug 2026
"Managing Vendor Qualification, Performance & Contract Compliance",Vendors Management from Selection to Contracting,Lisbon - Portugal,"$ 5,950",07 - 11 Sep 2026
"Managing Vendor Qualification, Performance & Contract Compliance",Vendors Management from Selection to Contracting,Dubai - UAE,"$ 5,950",09 - 13 Nov 2026
"Managing Vendor Qualification, Performance & Contract Compliance",Vendors Management from Selection to Contracting,Online,"$ 3,950",09 - 13 Nov 2025
"Managing Vendor Qualification, Performance & Contract Compliance",Vendors Management from Selection to Contracting,Online,"$ 3,950",22 - 26 Dec 2025
"Managing Vendor Qualification, Performance & Contract Compliance",Vendors Management from Selection to Contracting,Online,"$ 3,950",20 - 24 Apr 2026
"Managing Vendor Qualification, Performance & Contract Compliance",Vendors Management from Selection to Contracting,Online,"$ 3,950",09 - 13 Nov 2026
Artificial Intelligence (AI) in Procurement and Supply Chain Management,Adopting the Strategic approach to AI in Procurement and Supply,London - UK,"$ 5,950",03 - 07 Nov 2025
Artificial Intelligence (AI) in Procurement and Supply Chain Management,Adopting the Strategic approach to AI in Procurement and Supply,Milan - Italy,"$ 5,950",15 - 19 Dec 2025
Artificial Intelligence (AI) in Procurement and Supply Chain Management,Adopting the Strategic approach to AI in Procurement and Supply,Riyadh - Saudi Arabia,"$ 5,950",21 - 25 Dec 2025
Artificial Intelligence (AI) in Procurement and Supply Chain Management,Adopting the Strategic approach to AI in Procurement and Supply,Tokyo - Japan,"$ 6,950",02 - 06 Feb 2026
Artificial Intelligence (AI) in Procurement and Supply Chain Management,Adopting the Strategic approach to AI in Procurement and Supply,Amsterdam - The Netherlands,"$ 5,950",06 - 10 Apr 2026
Artificial Intelligence (AI) in Procurement and Supply Chain Management,Adopting the Strategic approach to AI in Procurement and Supply,Amsterdam - The Netherlands,"$ 5,950",18 - 22 May 2026
Artificial Intelligence (AI) in Procurement and Supply Chain Management,Adopting the Strategic approach to AI in Procurement and Supply,London - UK,"$ 5,950",13 - 17 Jul 2026
Artificial Intelligence (AI) in Procurement and Supply Chain Management,Adopting the Strategic approach to AI in Procurement and Supply,Riyadh - Saudi Arabia,"$ 5,950",17 - 21 Aug 2026
Artificial Intelligence (AI) in Procurement and Supply Chain Management,Adopting the Strategic approach to AI in Procurement and Supply,Dubai - UAE,"$ 5,950",21 - 25 Sep 2026
Artificial Intelligence (AI) in Procurement and Supply Chain Management,Adopting the Strategic approach to AI in Procurement and Supply,New York - USA,"$ 7,950",12 - 16 Oct 2026
Artificial Intelligence (AI) in Procurement and Supply Chain Management,Adopting the Strategic approach to AI in Procurement and Supply,London - UK,"$ 5,950",02 - 06 Nov 2026
Artificial Intelligence (AI) in Procurement and Supply Chain Management,Adopting the Strategic approach to AI in Procurement and Supply,Milan - Italy,"$ 5,950",14 - 18 Dec 2026
Artificial Intelligence (AI) in Procurement and Supply Chain Management,Adopting the Strategic approach to AI in Procurement and Supply,Online,"$ 3,950",21 - 25 Dec 2025
Artificial Intelligence (AI) in Procurement and Supply Chain Management,Adopting the Strategic approach to AI in Procurement and Supply,Online,"$ 3,950",18 - 22 May 2026
Artificial Intelligence (AI) in Procurement and Supply Chain Management,Adopting the Strategic approach to AI in Procurement and Supply,Online,"$ 3,950",21 - 25 Sep 2026
Strategic Procurement Master: Strategic Sourcing and Category Management,Elevating Procurement Strategies through Smart Sourcing and Category Excellence,London - UK,"$ 5,950",01 - 05 Dec 2025
Strategic Procurement Master: Strategic Sourcing and Category Management,Elevating Procurement Strategies through Smart Sourcing and Category Excellence,London - UK,"$ 5,950",02 - 06 Feb 2026
Strategic Procurement Master: Strategic Sourcing and Category Management,Elevating Procurement Strategies through Smart Sourcing and Category Excellence,Dubai - UAE,"$ 5,950",04 - 08 May 2026
Strategic Procurement Master: Strategic Sourcing and Category Management,Elevating Procurement Strategies through Smart Sourcing and Category Excellence,London - UK,"$ 5,950",10 - 14 Aug 2026
Strategic Procurement Master: Strategic Sourcing and Category Management,Elevating Procurement Strategies through Smart Sourcing and Category Excellence,Dubai - UAE,"$ 5,950",05 - 09 Oct 2026
Strategic Procurement Master: Strategic Sourcing and Category Management,Elevating Procurement Strategies through Smart Sourcing and Category Excellence,London - UK,"$ 5,950",30 Nov - 04 Dec 2026
Mini MBA in Digital Transformation in Procurement and Supply Chain,Navigating Disruption with Innovative Strategies,Dubai - UAE,"$ 5,950",02 - 06 Feb 2026
Mini MBA in Digital Transformation in Procurement and Supply Chain,Navigating Disruption with Innovative Strategies,London - UK,"$ 5,950",13 - 17 Jul 2026
"Managing Tenders, Specifications & Contracts",The Procurement Journey,Amman - Jordan,"$ 5,950",17 - 21 Nov 2025
"Managing Tenders, Specifications & Contracts",The Procurement Journey,Dubai - UAE,"$ 5,950",08 - 12 Dec 2025
"Managing Tenders, Specifications & Contracts",The Procurement Journey,Dubai - UAE,"$ 5,950",02 - 06 Feb 2026
"Managing Tenders, Specifications & Contracts",The Procurement Journey,London - UK,"$ 5,950",29 Jun - 03 Jul 2026
"Managing Tenders, Specifications & Contracts",The Procurement Journey,Dubai - UAE,"$ 5,950",03 - 07 Aug 2026
"Managing Tenders, Specifications & Contracts",The Procurement Journey,Milan - Italy,"$ 5,950",19 - 23 Oct 2026
"Managing Tenders, Specifications & Contracts",The Procurement Journey,Dubai - UAE,"$ 5,950",07 - 11 Dec 2026
"Managing Tenders, Specifications & Contracts",The Procurement Journey,Online,"$ 3,950",29 Jun - 03 Jul 2026
"Managing Tenders, Specifications & Contracts",The Procurement Journey,Online,"$ 3,950",19 - 23 Oct 2026
"Effective Purchasing, Tendering & Supplier Selection",Creating the Supplier Relationship,Dubai - UAE,"$ 5,950",22 - 26 Dec 2025
"Effective Purchasing, Tendering & Supplier Selection",Creating the Supplier Relationship,Cairo - Egypt,"$ 5,950",02 - 06 Feb 2026
"Effective Purchasing, Tendering & Supplier Selection",Creating the Supplier Relationship,Dubai - UAE,"$ 5,950",27 Apr - 01 May 2026
"Effective Purchasing, Tendering & Supplier Selection",Creating the Supplier Relationship,London - UK,"$ 5,950",29 Jun - 03 Jul 2026
"Effective Purchasing, Tendering & Supplier Selection",Creating the Supplier Relationship,Amsterdam - The Netherlands,"$ 5,950",06 - 10 Jul 2026
"Effective Purchasing, Tendering & Supplier Selection",Creating the Supplier Relationship,London - UK,"$ 5,950",31 Aug - 04 Sep 2026
"Effective Purchasing, Tendering & Supplier Selection",Creating the Supplier Relationship,Dubai - UAE,"$ 5,950",21 - 25 Dec 2026
Managing the Corporate Transport Function,"Reducing Costs, Improving Efficiency and Skills Across This Vital Business Area",Dubai - UAE,"$ 5,950",09 - 13 Feb 2026
Managing the Corporate Transport Function,"Reducing Costs, Improving Efficiency and Skills Across This Vital Business Area",London - UK,"$ 5,950",20 - 24 Jul 2026
Managing the Corporate Transport Function,"Reducing Costs, Improving Efficiency and Skills Across This Vital Business Area",Dubai - UAE,"$ 5,950",26 - 30 Oct 2026
Certificate in Fleet & Transport Management,Master the Fundamentals of Efficient Fleet & Transport Operations,London - UK,"$ 5,950",24 - 28 Nov 2025
Certificate in Fleet & Transport Management,Master the Fundamentals of Efficient Fleet & Transport Operations,Abu Dhabi - UAE,"$ 5,950",22 - 26 Dec 2025
Certificate in Fleet & Transport Management,Master the Fundamentals of Efficient Fleet & Transport Operations,Dubai - UAE,"$ 5,950",09 - 13 Feb 2026
Certificate in Fleet & Transport Management,Master the Fundamentals of Efficient Fleet & Transport Operations,Paris - France,"$ 5,950",13 - 17 Apr 2026
Certificate in Fleet & Transport Management,Master the Fundamentals of Efficient Fleet & Transport Operations,Dubai - UAE,"$ 5,950",22 - 26 Jun 2026
Certificate in Fleet & Transport Management,Master the Fundamentals of Efficient Fleet & Transport Operations,Dubai - UAE,"$ 5,950",26 - 30 Oct 2026
Certificate in Fleet & Transport Management,Master the Fundamentals of Efficient Fleet & Transport Operations,London - UK,"$ 5,950",23 - 27 Nov 2026
Certificate in Fleet & Transport Management,Master the Fundamentals of Efficient Fleet & Transport Operations,Abu Dhabi - UAE,"$ 5,950",21 - 25 Dec 2026
E-Procurement,The digital Transformation in Procurement,Dubai - UAE,"$ 5,950",09 - 13 Feb 2026
E-Procurement,The digital Transformation in Procurement,Berlin - Germany,"$ 5,950",06 - 10 Apr 2026
E-Procurement,The digital Transformation in Procurement,Dubai - UAE,"$ 5,950",22 - 26 Jun 2026
E-Procurement,The digital Transformation in Procurement,Singapore City - Singapore,"$ 5,950",13 - 17 Jul 2026
E-Procurement,The digital Transformation in Procurement,London - UK,"$ 5,950",19 - 23 Oct 2026
Lean Logistics for Supply Chain Operations,Optimize Efficiency and Sustainability,London - UK,"$ 5,950",10 - 14 Nov 2025
Lean Logistics for Supply Chain Operations,Optimize Efficiency and Sustainability,London - UK,"$ 5,950",23 - 27 Mar 2026
Lean Logistics for Supply Chain Operations,Optimize Efficiency and Sustainability,London - UK,"$ 5,950",29 Jun - 03 Jul 2026
Lean Logistics for Supply Chain Operations,Optimize Efficiency and Sustainability,London - UK,"$ 5,950",09 - 13 Nov 2026
Supply Market Analysis,"Increase Savings through Efficient Sourcing, Risk Mitigation & Contract Compliance",Dubai - UAE,"$ 5,950",23 - 27 Mar 2026
Supply Market Analysis,"Increase Savings through Efficient Sourcing, Risk Mitigation & Contract Compliance",Dubai - UAE,"$ 5,950",11 - 15 May 2026
Supply Market Analysis,"Increase Savings through Efficient Sourcing, Risk Mitigation & Contract Compliance",Dubai - UAE,"$ 5,950",31 Aug - 04 Sep 2026
Sustainable Procurement,Elevate the Impact of Procurement in Your Organisation,Amsterdam - The Netherlands,"$ 5,950",08 - 12 Dec 2025
Sustainable Procurement,Elevate the Impact of Procurement in Your Organisation,Dubai - UAE,"$ 5,950",02 - 06 Feb 2026
Sustainable Procurement,Elevate the Impact of Procurement in Your Organisation,Dubai - UAE,"$ 5,950",23 - 27 Mar 2026
Sustainable Procurement,Elevate the Impact of Procurement in Your Organisation,London - UK,"$ 5,950",18 - 22 May 2026
Sustainable Procurement,Elevate the Impact of Procurement in Your Organisation,Amsterdam - The Netherlands,"$ 5,950",07 - 11 Dec 2026
Sustainable Procurement,Elevate the Impact of Procurement in Your Organisation,Online,"$ 3,950",08 - 12 Dec 2025
Sustainable Procurement,Elevate the Impact of Procurement in Your Organisation,Online,"$ 3,950",07 - 11 Dec 2026
Mini MBA for Procurement Professionals: Mastering the Art of Strategic Procurement,Aligning Procurement & Organisational Strategy,London - UK,"$ 5,950",08 - 12 Dec 2025
Mini MBA for Procurement Professionals: Mastering the Art of Strategic Procurement,Aligning Procurement & Organisational Strategy,London - UK,"$ 5,950",29 Dec - 02 Jan 2026
Mini MBA for Procurement Professionals: Mastering the Art of Strategic Procurement,Aligning Procurement & Organisational Strategy,London - UK,"$ 5,950",23 - 27 Mar 2026
Mini MBA for Procurement Professionals: Mastering the Art of Strategic Procurement,Aligning Procurement & Organisational Strategy,Riyadh - Saudi Arabia,"$ 5,950",15 - 19 Jun 2026
Mini MBA for Procurement Professionals: Mastering the Art of Strategic Procurement,Aligning Procurement & Organisational Strategy,Dubai - UAE,"$ 5,950",22 - 26 Jun 2026
Mini MBA for Procurement Professionals: Mastering the Art of Strategic Procurement,Aligning Procurement & Organisational Strategy,London - UK,"$ 5,950",27 - 31 Jul 2026
Mini MBA for Procurement Professionals: Mastering the Art of Strategic Procurement,Aligning Procurement & Organisational Strategy,Amsterdam - The Netherlands,"$ 5,950",28 Sep - 02 Oct 2026
Mini MBA for Procurement Professionals: Mastering the Art of Strategic Procurement,Aligning Procurement & Organisational Strategy,Dubai - UAE,"$ 5,950",12 - 16 Oct 2026
Mini MBA for Procurement Professionals: Mastering the Art of Strategic Procurement,Aligning Procurement & Organisational Strategy,London - UK,"$ 5,950",07 - 11 Dec 2026
Mini MBA for Procurement Professionals: Mastering the Art of Strategic Procurement,Aligning Procurement & Organisational Strategy,London - UK,"$ 5,950",28 Dec - 01 Jan 2027
Mini MBA for Procurement Professionals: Mastering the Art of Strategic Procurement,Aligning Procurement & Organisational Strategy,Online,"$ 3,950",17 - 21 Nov 2025
Mini MBA for Procurement Professionals: Mastering the Art of Strategic Procurement,Aligning Procurement & Organisational Strategy,Online,"$ 3,950",08 - 12 Dec 2025
Mini MBA for Procurement Professionals: Mastering the Art of Strategic Procurement,Aligning Procurement & Organisational Strategy,Online,"$ 3,950",27 - 31 Jul 2026
Mini MBA for Procurement Professionals: Mastering the Art of Strategic Procurement,Aligning Procurement & Organisational Strategy,Online,"$ 3,950",07 - 11 Dec 2026
Professional Certificate in Procurement Compliance,"Ensuring Compliance, Minimizing Risks, and Maximizing Value",Dubai - UAE,"$ 5,950",03 - 07 Nov 2025
Professional Certificate in Procurement Compliance,"Ensuring Compliance, Minimizing Risks, and Maximizing Value",Rome - Italy,"$ 5,950",01 - 05 Dec 2025
Professional Certificate in Procurement Compliance,"Ensuring Compliance, Minimizing Risks, and Maximizing Value",London - UK,"$ 5,950",29 Dec - 02 Jan 2026
Professional Certificate in Procurement Compliance,"Ensuring Compliance, Minimizing Risks, and Maximizing Value",Dubai - UAE,"$ 5,950",06 - 10 Jul 2026
Professional Certificate in Procurement Compliance,"Ensuring Compliance, Minimizing Risks, and Maximizing Value",London - UK,"$ 5,950",03 - 07 Aug 2026
Professional Certificate in Procurement Compliance,"Ensuring Compliance, Minimizing Risks, and Maximizing Value",Barcelona - Spain,"$ 5,950",05 - 09 Oct 2026
