Main_Title,Sub_Title,Venue,Fees,Date,Links
Strategy Governance for Board,Deriving benefit from Strong Corporate Governance,Dubai,"$5,950",04 - 08 May 2026,https://glomacs.com/training-course/strategy-governance-for-board
Certificate in Strategic Project Management,Delivering Projects Successfully and Achieving Strategic Goals,Paris,"$5,950",04 - 08 May 2026,https://glomacs.com/training-course/certificate-in-strategic-project-management
Strategic Essentials for Energy Industry,Strategic Success creates Sustainability,Dubai,"$5,950",04 - 08 May 2026,https://glomacs.com/training-course/strategic-essentials-for-energy-industry
"Shipping Management, Leadership & Strategy",Maritime Management and Leadership: Creating Value in Shipping,London,"$6,450",04 - 08 May 2026,https://glomacs.com/training-course/shipping-management-leadership-strategy
Disruptive Innovation,Managing Radical Change for High Growth,Dubai,"$5,950",04 - 08 May 2026,https://glomacs.com/training-course/disruptive-innovation-managing-radical-change-for-high-growth
Strategic HR Business Partner,Building Credibility & Demonstrating ROI of Human Resources,Dubai,"$5,950",04 - 08 May 2026,https://glomacs.com/training-course/strategic-hr-business-partner
Certificate in Strategic Project Management,Delivering Projects Successfully and Achieving Strategic Goals,Online,"$3,950",04 - 08 May 2026,https://glomacs.com/training-course/certificate-in-strategic-project-management
Professional Certificate in Management - Masterclass,Improved Management through Leading-Edge Strategies,London,"$5,950",04 - 08 May 2026,https://glomacs.com/training-course/cpd-professional-certificate-in-management-masterclass
Leading for Results,Increased performance and achievement of objectives,Dubai,"$5,950",04 - 08 May 2026,https://glomacs.com/training-course/leading-for-results
"Strategic Thinking, Analysis and Planning",Mapping-out Your Best Possible Direction,Dubai,"$5,950",04 - 08 May 2026,https://glomacs.com/training-course/strategic-thinking-analysis-and-planning
Management - Masterclass,Improved Management through Leading-Edge Strategies,London,"$5,950",04 - 08 May 2026,https://glomacs.com/training-course/management-masterclass
Strategic Planning & Competitive Analysis for Supply Chain,Aligning Supply Chain Strategy with Competitive Business Advantage,London,"$5,950",04 - 08 May 2026,https://glomacs.com/training-course/strategic-planning-competitive-analysis-for-supply-chain
Operational Process Design and Improvement,"Optimising Business Processes for Agility, Efficiency, and Sustainable Performance",Dubai,"$5,950",04 - 08 May 2026,https://glomacs.com/training-course/operational-process-design-and-improvement
Business Improvement & Quality Techniques,Implementing Recognized Best Practices that Give Maximum Impact on Business Objectives,London,"$5,950",04 - 08 May 2026,https://glomacs.com/training-course/business-improvement-and-quality-techniques
Feasibility Studies and Business Planning,Assessing the Potential of New Ideas,Dubai,"$5,950",11 - 15 May 2026,https://glomacs.com/training-course/feasibility-studies-and-business-planning
Strategic Management Workshop,Defining your Role in Creating Tomorrow's Organisation,Cairo,"$5,950",11 - 15 May 2026,https://glomacs.com/training-course/strategic-management-workshop
Strategic Planning and Project Management Reviews,Business Strategic Planning and Implementation,London,"$5,950",11 - 15 May 2026,https://glomacs.com/training-course/strategic-planning-and-project-management-reviews
The Boston Advanced Strategic Management Programme,Meeting the Challenge of 21st Century Global Business,Boston,"$7,950",11 - 15 May 2026,https://glomacs.com/training-course/the-boston-advanced-strategic-management-programme
Essentials of Balanced Scorecard,Translate Strategy into Practical Performance Improvement,Barcelona,"$5,950",11 - 15 May 2026,https://glomacs.com/training-course/essentials-of-balanced-scorecard
Strategic Planning Using the Balanced Scorecard,Turning Strategy into Reality,Barcelona,"$5,950",11 - 15 May 2026,https://glomacs.com/training-course/strategic-planning-using-the-balanced-scorecard
Strategic Planning and Project Management Reviews,Business Strategic Planning and Implementation,Online,"$3,950",11 - 15 May 2026,https://glomacs.com/training-course/strategic-planning-and-project-management-reviews
Improving Business Leadership Through Technology,Leveraging Digital Transformation for Performance Excellence,Dubai,"$5,950",11 - 15 May 2026,https://glomacs.com/training-course/improving-business-leadership-through-technology
The Boston Advanced Strategic Management Programme,Meeting the Challenge of 21st Century Global Business,Online,"$3,950",11 - 15 May 2026,https://glomacs.com/training-course/the-boston-advanced-strategic-management-programme
Certificate in Strategic Management in the Oil and Gas Business,Sustaining High Performance in a Rapidly Changing Market,Kigali,"$5,950",11 - 15 May 2026,https://glomacs.com/training-course/certificate-in-strategic-management-in-the-oil-and-gas-business
Managing Performance with OKR (Objectives and Key Results),"Goal Setting, Objectives and Key Results (OKR) for Managers and Leaders",Oslo,"$5,950",11 - 15 May 2026,https://glomacs.com/training-course/managing-performance-with-okr-objectives-and-key-results
Learning Agility,A Culture of Life-Long Learning,Dubai,"$5,950",11 - 15 May 2026,https://glomacs.com/training-course/learning-agility
Professional Certificate in Strategic Management in the Oil and Gas Business,Sustaining High Performance in a Rapidly Changing Market,Kigali,"$5,950",11 - 15 May 2026,https://glomacs.com/training-course/cpd-professional-certificate-in-strategic-management-in-the-oil-and-gas-business
Improving Business Leadership Through Technology,Leveraging Digital Transformation for Performance Excellence,Online,"$3,950",11 - 15 May 2026,https://glomacs.com/training-course/improving-business-leadership-through-technology
Professional Certificate in Strategy & Strategic Planning,Creating Tomorrow’s Organisation Out of Today’s Organisation,London,"$7,500",18 - 22 May 2026,https://glomacs.com/training-course/cpd-professional-certificate-in-strategy-strategic-planning
"Leadership & Strategic Thinking in the Oil, Gas & Petrochemicals Industry",Sustaining Profitable Growth in a Changing Global Business,New York,"$7,950",18 - 22 May 2026,https://glomacs.com/training-course/leadership-strategic-thinking-in-the-oil-gas-petrochemicals-industry
Fundamentals of Strategic Planning,,Dubai,"$5,950",18 - 22 May 2026,https://glomacs.com/training-course/fundamentals-of-strategic-planning
Strategic Planning and Execution: Strategy Execution Professional,Turning Strategy into Action and Results,Dubai,"$5,950",18 - 22 May 2026,https://glomacs.com/training-course/strategic-planning-and-execution-turning-strategy-into-action-and-results
Strategic Planning and Execution: Strategy Execution Professional,Turning Strategy into Action and Results,Online,"$3,950",18 - 22 May 2026,https://glomacs.com/training-course/strategic-planning-and-execution-turning-strategy-into-action-and-results
Strategy & Strategic Planning,Creating Tomorrow’s Organisation Out of Today’s Organisation,London,"$7,500",18 - 22 May 2026,https://glomacs.com/training-course/strategy-strategic-planning
The Strategic Leader,"Strategic Planning, Negotiation & Conflict Management",London,"$15,000",18 - 29 May 2026,https://glomacs.com/training-course/the-strategic-leader
The Complete Strategy and Leadership Professional,,London,"$13,450",18 - 29 May 2026,https://glomacs.com/training-course/the-complete-strategy-and-leadership-professional
Leadership Bootcamp,Leadership Beyond Management,London,"$5,950",25 - 29 May 2026,https://glomacs.com/training-course/leadership-bootcamp
Strategic Talent Management,Unlocking People Potential and Mastering Talent Acquisition for Market Agility,Houston,"$7,950",25 - 29 May 2026,https://glomacs.com/training-course/strategic-talent-management
Leading for Strategic Success,Learn How to Develop Successful Leadership Strategies,Miami,"$7,950",25 - 29 May 2026,https://glomacs.com/training-course/leading-for-strategic-success
The Oxford Leadership & Performance Coaching Bootcamp,Building Leadership Capital,London,"$11,900",25 May - 05 Jun 2026,https://glomacs.com/training-course/leadership-performance-coaching-bootcamp
The Strategy and High Impact Leadership Programme,Strategic Approaches for The Leader of Tomorrow,Miami,"$15,900",25 May - 05 Jun 2026,https://glomacs.com/training-course/the-strategy-and-high-impact-leadership-programme
Certificate in Strategic Planning and Execution,Delivering Tangible Results through Effective Strategy,London,"$5,950",01 - 05 Jun 2026,https://glomacs.com/training-course/certificate-in-strategic-planning-and-execution
Professional Certificate in Strategic Management in the Oil and Gas Business,Sustaining High Performance in a Rapidly Changing Market,Dubai,"$5,950",01 - 05 Jun 2026,https://glomacs.com/training-course/cpd-professional-certificate-in-strategic-management-in-the-oil-and-gas-business
Certificate in Strategic Management in the Oil and Gas Business,Sustaining High Performance in a Rapidly Changing Market,Online,"$3,950",01 - 05 Jun 2026,https://glomacs.com/training-course/certificate-in-strategic-management-in-the-oil-and-gas-business
Mastering Entrepreneurship,From Creativity & Innovation to Business Strategy,Dubai,"$5,950",01 - 05 Jun 2026,https://glomacs.com/training-course/mastering-entrepreneurship
Certificate in Strategic Planning and Execution,Delivering Tangible Results through Effective Strategy,Online,"$3,950",01 - 05 Jun 2026,https://glomacs.com/training-course/certificate-in-strategic-planning-and-execution
Professional Certificate in Strategic Management in the Oil and Gas Business,Sustaining High Performance in a Rapidly Changing Market,Online,"$3,950",01 - 05 Jun 2026,https://glomacs.com/training-course/cpd-professional-certificate-in-strategic-management-in-the-oil-and-gas-business
"Leadership & Strategic Thinking in the Oil, Gas & Petrochemicals Industry",Sustaining Profitable Growth in a Changing Global Business,Doha,"$5,950",01 - 05 Jun 2026,https://glomacs.com/training-course/leadership-strategic-thinking-in-the-oil-gas-petrochemicals-industry
Business Process Management (BPM) Methodologies and Tools,Enhancing Organisational Agility and Efficiency through Process-Oriented Management,London,"$5,950",01 - 05 Jun 2026,https://glomacs.com/training-course/business-process-management-bpm-methodologies-and-tools
Cultivating Learning Agility in the Workplace,Optimising Agile Learning for Enhanced Organisational Success,London,"$5,950",01 - 05 Jun 2026,https://glomacs.com/training-course/cultivating-learning-agility-in-the-workplace
Performance Coaching Bootcamp,Coaching for Leadership Excellence,London,"$5,950",01 - 05 Jun 2026,https://glomacs.com/training-course/performance-coaching-bootcamp
Strategic Contract Management,"Key Concepts, Processes and Current Practices",Dubai,"$5,950",01 - 05 Jun 2026,https://glomacs.com/training-course/strategic-contract-management
Strategic Talent Management,Unlocking People Potential and Mastering Talent Acquisition for Market Agility,Lisbon,"$5,950",01 - 05 Jun 2026,https://glomacs.com/training-course/strategic-talent-management
Disruptive Innovation,Managing Radical Change for High Growth,Dubai,"$5,950",01 - 05 Jun 2026,https://glomacs.com/training-course/disruptive-innovation-managing-radical-change-for-high-growth
Evaluating Collaborative Development Opportunities,Due Diligence in Appraising Potential Investors and Partners,New York,"$7,950",01 - 05 Jun 2026,https://glomacs.com/training-course/evaluating-collaborative-development-opportunities
Certificate in Strategic Management in the Oil and Gas Business,Sustaining High Performance in a Rapidly Changing Market,Dubai,"$5,950",01 - 05 Jun 2026,https://glomacs.com/training-course/certificate-in-strategic-management-in-the-oil-and-gas-business
Cultivating Learning Agility in the Workplace,Optimising Agile Learning for Enhanced Organisational Success,Online,"$3,950",08 - 12 Jun 2026,https://glomacs.com/training-course/cultivating-learning-agility-in-the-workplace
