Main_Title,Sub_Title,Venue,Fees,Date
The Power of Leaders,Maximising Your Influence and Leverage to Lead,Dubai - UAE,"$ 5,950",09 - 13 Nov 2026
The Power of Leaders,Maximising Your Influence and Leverage to Lead,Milan - Italy,"$ 5,950",21 - 25 Dec 2026
Strategic Corporate Governance,Measuring and Benchmarking Governance Standards,Prague - Czech Republic,"$ 5,950",27 - 31 Oct 2025
Strategic Corporate Governance,Measuring and Benchmarking Governance Standards,Dubai - UAE,"$ 5,950",08 - 12 Dec 2025
Strategic Corporate Governance,Measuring and Benchmarking Governance Standards,London - UK,"$ 5,950",06 - 10 Apr 2026
Strategic Corporate Governance,Measuring and Benchmarking Governance Standards,Dubai - UAE,"$ 5,950",15 - 19 Jun 2026
Strategic Corporate Governance,Measuring and Benchmarking Governance Standards,Abu Dhabi - UAE,"$ 5,950",24 - 28 Aug 2026
Strategic Corporate Governance,Measuring and Benchmarking Governance Standards,London - UK,"$ 5,950",07 - 11 Sep 2026
Strategic Corporate Governance,Measuring and Benchmarking Governance Standards,Prague - Czech Republic,"$ 5,950",26 - 30 Oct 2026
Strategic Corporate Governance,Measuring and Benchmarking Governance Standards,Dubai - UAE,"$ 5,950",07 - 11 Dec 2026
Strategic Corporate Governance,Measuring and Benchmarking Governance Standards,Online,"$ 3,950",11 - 15 May 2026
Executive Mini MBA,Essential Skills and Knowledge for ManagersExecutives and Professionals,London - UK,"$ 5,950",03 - 07 Nov 2025
Executive Mini MBA,Essential Skills and Knowledge for ManagersExecutives and Professionals,Los Angeles - USA,"$ 6,950",08 - 12 Dec 2025
Executive Mini MBA,Essential Skills and Knowledge for ManagersExecutives and Professionals,London - UK,"$ 5,950",09 - 13 Feb 2026
Executive Mini MBA,Essential Skills and Knowledge for ManagersExecutives and Professionals,Dubai - UAE,"$ 5,950",06 - 10 Apr 2026
Executive Mini MBA,Essential Skills and Knowledge for ManagersExecutives and Professionals,London - UK,"$ 5,950",18 - 22 May 2026
Executive Mini MBA,Essential Skills and Knowledge for ManagersExecutives and Professionals,Istanbul - Turkey,"$ 5,950",06 - 10 Jul 2026
Executive Mini MBA,Essential Skills and Knowledge for ManagersExecutives and Professionals,Amsterdam - The Netherlands,"$ 5,950",03 - 07 Aug 2026
Executive Mini MBA,Essential Skills and Knowledge for ManagersExecutives and Professionals,Dubai - UAE,"$ 5,950",24 - 28 Aug 2026
Executive Mini MBA,Essential Skills and Knowledge for ManagersExecutives and Professionals,New York - USA,"$ 7,950",28 Sep - 02 Oct 2026
Executive Mini MBA,Essential Skills and Knowledge for ManagersExecutives and Professionals,Dubai - UAE,"$ 5,950",19 - 23 Oct 2026
Executive Mini MBA,Essential Skills and Knowledge for ManagersExecutives and Professionals,London - UK,"$ 5,950",02 - 06 Nov 2026
Executive Mini MBA,Essential Skills and Knowledge for ManagersExecutives and Professionals,Paris - France,"$ 5,950",07 - 11 Dec 2026
Executive Mini MBA,Essential Skills and Knowledge for ManagersExecutives and Professionals,Online,"$ 3,950",03 - 07 Nov 2025
Executive Mini MBA,Essential Skills and Knowledge for ManagersExecutives and Professionals,Online,"$ 3,950",02 - 06 Nov 2026
Professional Certificate in Strategic Corporate Governance,Measuring and Benchmarking Governance Standards,Prague - Czech Republic,"$ 5,950",27 - 31 Oct 2025
Professional Certificate in Strategic Corporate Governance,Measuring and Benchmarking Governance Standards,Dubai - UAE,"$ 5,950",08 - 12 Dec 2025
Professional Certificate in Strategic Corporate Governance,Measuring and Benchmarking Governance Standards,London - UK,"$ 5,950",06 - 10 Apr 2026
Professional Certificate in Strategic Corporate Governance,Measuring and Benchmarking Governance Standards,Dubai - UAE,"$ 5,950",15 - 19 Jun 2026
Professional Certificate in Strategic Corporate Governance,Measuring and Benchmarking Governance Standards,Abu Dhabi - UAE,"$ 5,950",24 - 28 Aug 2026
Professional Certificate in Strategic Corporate Governance,Measuring and Benchmarking Governance Standards,London - UK,"$ 5,950",07 - 11 Sep 2026
Professional Certificate in Strategic Corporate Governance,Measuring and Benchmarking Governance Standards,Prague - Czech Republic,"$ 5,950",26 - 30 Oct 2026
Professional Certificate in Strategic Corporate Governance,Measuring and Benchmarking Governance Standards,Dubai - UAE,"$ 5,950",07 - 11 Dec 2026
Professional Certificate in Strategic Corporate Governance,Measuring and Benchmarking Governance Standards,Online,"$ 3,950",11 - 15 May 2026
Professional Certificate in Strategic Awareness and Business Acumen,Strategy Building & Sustaining Competitive Advantage,Vienna - Austria,"$ 5,950",24 - 28 Nov 2025
Professional Certificate in Strategic Awareness and Business Acumen,Strategy Building & Sustaining Competitive Advantage,Paris - France,"$ 5,950",01 - 05 Dec 2025
Professional Certificate in Strategic Awareness and Business Acumen,Strategy Building & Sustaining Competitive Advantage,Abu Dhabi - UAE,"$ 5,950",15 - 19 Dec 2025
Professional Certificate in Strategic Awareness and Business Acumen,Strategy Building & Sustaining Competitive Advantage,Dubai - UAE,"$ 5,950",29 Dec - 02 Jan 2026
Professional Certificate in Strategic Awareness and Business Acumen,Strategy Building & Sustaining Competitive Advantage,London - UK,"$ 5,950",02 - 06 Feb 2026
Professional Certificate in Strategic Awareness and Business Acumen,Strategy Building & Sustaining Competitive Advantage,Dubai - UAE,"$ 5,950",06 - 10 Apr 2026
Professional Certificate in Strategic Awareness and Business Acumen,Strategy Building & Sustaining Competitive Advantage,Milan - Italy,"$ 5,950",08 - 12 Jun 2026
Professional Certificate in Strategic Awareness and Business Acumen,Strategy Building & Sustaining Competitive Advantage,Dubai - UAE,"$ 5,950",22 - 26 Jun 2026
Professional Certificate in Strategic Awareness and Business Acumen,Strategy Building & Sustaining Competitive Advantage,Barcelona - Spain,"$ 5,950",27 - 31 Jul 2026
Professional Certificate in Strategic Awareness and Business Acumen,Strategy Building & Sustaining Competitive Advantage,London - UK,"$ 5,950",24 - 28 Aug 2026
Professional Certificate in Strategic Awareness and Business Acumen,Strategy Building & Sustaining Competitive Advantage,Rome - Italy,"$ 5,950",21 - 25 Sep 2026
Professional Certificate in Strategic Awareness and Business Acumen,Strategy Building & Sustaining Competitive Advantage,Dubai - UAE,"$ 5,950",05 - 09 Oct 2026
Professional Certificate in Strategic Awareness and Business Acumen,Strategy Building & Sustaining Competitive Advantage,Vienna - Austria,"$ 5,950",23 - 27 Nov 2026
Professional Certificate in Strategic Awareness and Business Acumen,Strategy Building & Sustaining Competitive Advantage,Paris - France,"$ 5,950",30 Nov - 04 Dec 2026
Professional Certificate in Strategic Awareness and Business Acumen,Strategy Building & Sustaining Competitive Advantage,Abu Dhabi - UAE,"$ 5,950",14 - 18 Dec 2026
Professional Certificate in Strategic Awareness and Business Acumen,Strategy Building & Sustaining Competitive Advantage,Dubai - UAE,"$ 5,950",28 Dec - 01 Jan 2027
Professional Certificate in Strategic Awareness and Business Acumen,Strategy Building & Sustaining Competitive Advantage,Online,"$ 3,950",08 - 12 Jun 2026
Professional Certificate in Strategic Awareness and Business Acumen,Strategy Building & Sustaining Competitive Advantage,Online,"$ 3,950",21 - 25 Sep 2026
Strategic Awareness and Business Acumen,Strategy Building & Sustaining Competitive Advantage,Vienna - Austria,"$ 5,950",24 - 28 Nov 2025
Strategic Awareness and Business Acumen,Strategy Building & Sustaining Competitive Advantage,Paris - France,"$ 5,950",01 - 05 Dec 2025
Strategic Awareness and Business Acumen,Strategy Building & Sustaining Competitive Advantage,Abu Dhabi - UAE,"$ 5,950",15 - 19 Dec 2025
Strategic Awareness and Business Acumen,Strategy Building & Sustaining Competitive Advantage,Dubai - UAE,"$ 5,950",29 Dec - 02 Jan 2026
Strategic Awareness and Business Acumen,Strategy Building & Sustaining Competitive Advantage,London - UK,"$ 5,950",02 - 06 Feb 2026
Strategic Awareness and Business Acumen,Strategy Building & Sustaining Competitive Advantage,Dubai - UAE,"$ 5,950",06 - 10 Apr 2026
Strategic Awareness and Business Acumen,Strategy Building & Sustaining Competitive Advantage,Milan - Italy,"$ 5,950",08 - 12 Jun 2026
Strategic Awareness and Business Acumen,Strategy Building & Sustaining Competitive Advantage,Dubai - UAE,"$ 5,950",22 - 26 Jun 2026
Strategic Awareness and Business Acumen,Strategy Building & Sustaining Competitive Advantage,Barcelona - Spain,"$ 5,950",27 - 31 Jul 2026
Strategic Awareness and Business Acumen,Strategy Building & Sustaining Competitive Advantage,London - UK,"$ 5,950",24 - 28 Aug 2026
Strategic Awareness and Business Acumen,Strategy Building & Sustaining Competitive Advantage,Rome - Italy,"$ 5,950",21 - 25 Sep 2026
Strategic Awareness and Business Acumen,Strategy Building & Sustaining Competitive Advantage,Dubai - UAE,"$ 5,950",05 - 09 Oct 2026
Strategic Awareness and Business Acumen,Strategy Building & Sustaining Competitive Advantage,Vienna - Austria,"$ 5,950",23 - 27 Nov 2026
Strategic Awareness and Business Acumen,Strategy Building & Sustaining Competitive Advantage,Paris - France,"$ 5,950",30 Nov - 04 Dec 2026
Strategic Awareness and Business Acumen,Strategy Building & Sustaining Competitive Advantage,Abu Dhabi - UAE,"$ 5,950",14 - 18 Dec 2026
Strategic Awareness and Business Acumen,Strategy Building & Sustaining Competitive Advantage,Dubai - UAE,"$ 5,950",28 Dec - 01 Jan 2027
Strategic Awareness and Business Acumen,Strategy Building & Sustaining Competitive Advantage,Online,"$ 3,950",08 - 12 Jun 2026
Strategic Awareness and Business Acumen,Strategy Building & Sustaining Competitive Advantage,Online,"$ 3,950",21 - 25 Sep 2026
Finance for Non-Finance Professionals,Improving Executive Financial Awareness,Dubai - UAE,"$ 5,950",08 - 12 Dec 2025
Finance for Non-Finance Professionals,Improving Executive Financial Awareness,London - UK,"$ 5,950",09 - 13 Feb 2026
Finance for Non-Finance Professionals,Improving Executive Financial Awareness,Tokyo - Japan,"$ 6,950",13 - 17 Apr 2026
Finance for Non-Finance Professionals,Improving Executive Financial Awareness,Dubai - UAE,"$ 5,950",13 - 17 Jul 2026
Finance for Non-Finance Professionals,Improving Executive Financial Awareness,London - UK,"$ 5,950",31 Aug - 04 Sep 2026
Finance for Non-Finance Professionals,Improving Executive Financial Awareness,Abu Dhabi - UAE,"$ 5,950",21 - 25 Sep 2026
Finance for Non-Finance Professionals,Improving Executive Financial Awareness,Amsterdam - The Netherlands,"$ 5,950",12 - 16 Oct 2026
Finance for Non-Finance Professionals,Improving Executive Financial Awareness,Dubai - UAE,"$ 5,950",07 - 11 Dec 2026
Finance for Non-Finance Professionals,Improving Executive Financial Awareness,Online,"$ 3,950",13 - 17 Jul 2026
Finance for Non-Finance Professionals,Improving Executive Financial Awareness,Online,"$ 3,950",12 - 16 Oct 2026
Professional Certificate in Management - Masterclass,Improved Management through Leading-Edge Strategies,Paris - France,"$ 5,950",27 - 31 Oct 2025
Professional Certificate in Management - Masterclass,Improved Management through Leading-Edge Strategies,New York - USA,"$ 6,950",24 - 28 Nov 2025
Professional Certificate in Management - Masterclass,Improved Management through Leading-Edge Strategies,London - UK,"$ 5,950",22 - 26 Dec 2025
Professional Certificate in Management - Masterclass,Improved Management through Leading-Edge Strategies,Dubai - UAE,"$ 5,950",13 - 17 Apr 2026
Professional Certificate in Management - Masterclass,Improved Management through Leading-Edge Strategies,Geneva - Switzerland,"$ 5,950",27 Apr - 01 May 2026
Professional Certificate in Management - Masterclass,Improved Management through Leading-Edge Strategies,London - UK,"$ 5,950",04 - 08 May 2026
Professional Certificate in Management - Masterclass,Improved Management through Leading-Edge Strategies,Amsterdam - The Netherlands,"$ 5,950",24 - 28 Aug 2026
Professional Certificate in Management - Masterclass,Improved Management through Leading-Edge Strategies,Paris - France,"$ 5,950",26 - 30 Oct 2026
Professional Certificate in Management - Masterclass,Improved Management through Leading-Edge Strategies,New York - USA,"$ 7,950",23 - 27 Nov 2026
Professional Certificate in Management - Masterclass,Improved Management through Leading-Edge Strategies,London - UK,"$ 5,950",21 - 25 Dec 2026
The Senior Level Leadership Program,Leadership for Executives,London - UK,"$ 7,000",03 - 07 Nov 2025
The Senior Level Leadership Program,Leadership for Executives,Geneva - Switzerland,"$ 7,000",24 - 28 Nov 2025
The Senior Level Leadership Program,Leadership for Executives,London - UK,"$ 7,000",29 Dec - 02 Jan 2026
The Senior Level Leadership Program,Leadership for Executives,London - UK,"$ 7,000",13 - 17 Apr 2026
The Senior Level Leadership Program,Leadership for Executives,Nice - France,"$ 7,000",25 - 29 May 2026
The Senior Level Leadership Program,Leadership for Executives,London - UK,"$ 7,000",06 - 10 Jul 2026
The Senior Level Leadership Program,Leadership for Executives,Munich - Germany,"$ 7,000",31 Aug - 04 Sep 2026
The Senior Level Leadership Program,Leadership for Executives,Amsterdam - The Netherlands,"$ 7,000",12 - 16 Oct 2026
The Senior Level Leadership Program,Leadership for Executives,London - UK,"$ 7,000",02 - 06 Nov 2026
The Senior Level Leadership Program,Leadership for Executives,Geneva - Switzerland,"$ 7,000",23 - 27 Nov 2026
The Senior Level Leadership Program,Leadership for Executives,London - UK,"$ 7,000",28 Dec - 01 Jan 2027
Leadership Agility,Building Leadership Skills for Strategic & Operational Success,Dubai - UAE,"$ 5,950",03 - 07 Nov 2025
Leadership Agility,Building Leadership Skills for Strategic & Operational Success,London - UK,"$ 5,950",10 - 14 Nov 2025
Leadership Agility,Building Leadership Skills for Strategic & Operational Success,London - UK,"$ 5,950",08 - 12 Dec 2025
Leadership Agility,Building Leadership Skills for Strategic & Operational Success,Dubai - UAE,"$ 5,950",22 - 26 Dec 2025
Leadership Agility,Building Leadership Skills for Strategic & Operational Success,Paris - France,"$ 5,950",29 Dec - 02 Jan 2026
Leadership Agility,Building Leadership Skills for Strategic & Operational Success,London - UK,"$ 5,950",19 - 23 Jan 2026
Leadership Agility,Building Leadership Skills for Strategic & Operational Success,Dubai - UAE,"$ 5,950",26 - 30 Jan 2026
Leadership Agility,Building Leadership Skills for Strategic & Operational Success,Dubai - UAE,"$ 5,950",30 Mar - 03 Apr 2026
Leadership Agility,Building Leadership Skills for Strategic & Operational Success,Paris - France,"$ 5,950",13 - 17 Apr 2026
Leadership Agility,Building Leadership Skills for Strategic & Operational Success,London - UK,"$ 5,950",25 - 29 May 2026
Leadership Agility,Building Leadership Skills for Strategic & Operational Success,Dubai - UAE,"$ 5,950",01 - 05 Jun 2026
Leadership Agility,Building Leadership Skills for Strategic & Operational Success,Barcelona - Spain,"$ 5,950",29 Jun - 03 Jul 2026
Leadership Agility,Building Leadership Skills for Strategic & Operational Success,Dubai - UAE,"$ 5,950",27 - 31 Jul 2026
